action_step,seat,kind,operation,item,quote,cash_delta
264,0,hire,,,,-1.0
264,1,trade,SELL,FERTILIZER,78,78.0
264,1,trade,SELL,FERTILIZER,78,78.0
264,1,trade,SELL,FERTILIZER,77,77.0
264,1,trade,SELL,FERTILIZER,77,77.0
264,1,trade,SELL,FERTILIZER,77,77.0
264,1,trade,SELL,FERTILIZER,77,77.0
264,1,trade,SELL,FERTILIZER,77,77.0
264,1,trade,SELL,FERTILIZER,76,76.0
264,1,trade,SELL,FERTILIZER,76,76.0
264,1,trade,SELL,FERTILIZER,76,76.0
264,1,trade,SELL,FERTILIZER,76,76.0
264,1,trade,SELL,FERTILIZER,76,76.0
264,1,trade,SELL,FERTILIZER,75,0.0
264,0,hire,,,,-2.0
264,1,hire,,,,-1.0
264,0,hire,,,,-3.0
264,1,hire,,,,-1.0
264,0,hire,,,,-5.0
264,1,hire,,,,-2.0
264,0,hire,,,,-8.0
264,1,hire,,,,-3.0
264,0,hire,,,,-13.0
264,1,hire,,,,-5.0
264,0,hire,,,,-21.0
264,0,hire,,,,-34.0
265,1,hire,,,,-8.0
265,1,hire,,,,-13.0
265,0,trade,SELL,WHEAT,40,40.0
265,0,hire,,,,-55.0
265,1,hire,,,,-21.0
265,1,hire,,,,-34.0
265,0,trade,BUY_SEED,WHEAT,10,-10.0
265,0,trade,BUY_SEED,WHEAT,10,-10.0
265,0,trade,BUY_SEED,WHEAT,10,-10.0
265,0,trade,BUY_SEED,WHEAT,10,-10.0
265,1,hire,,,,-55.0
265,1,hire,,,,-89.0
265,1,land,,,,-2000.0
265,1,trade,BUY_ANIMAL,GOOSE,300,-300.0
265,1,trade,BUY_PRODUCT,FERTILIZER,76,-76.0
265,1,trade,BUY_SEED,STRAWBERRY,100,-100.0
265,1,trade,BUY_SEED,STRAWBERRY,100,-100.0
266,1,trade,SELL,FERTILIZER,76,76.0
266,1,trade,BUY_PRODUCT,WHEAT,40,-40.0
266,1,trade,BUY_PRODUCT,WHEAT,40,-40.0
266,1,trade,BUY_PRODUCT,WHEAT,40,-40.0
266,1,trade,BUY_SEED,STRAWBERRY,100,-100.0
267,1,trade,SELL,MILK,209,209.0
267,1,trade,SELL,MILK,208,208.0
267,1,trade,SELL,MILK,208,208.0
267,1,trade,SELL,MILK,207,0.0
268,1,trade,BUY_PRODUCT,WHEAT,40,-40.0
268,1,trade,BUY_PRODUCT,WHEAT,40,-40.0
268,1,trade,BUY_PRODUCT,WHEAT,40,-40.0
268,1,trade,BUY_SEED,STRAWBERRY,100,-100.0
268,1,trade,BUY_SEED,STRAWBERRY,100,-100.0
269,1,trade,BUY_SEED,STRAWBERRY,100,-100.0
270,1,trade,SELL,MILK,208,0.0
270,1,trade,BUY_PRODUCT,WHEAT,40,-40.0
270,1,trade,BUY_PRODUCT,WHEAT,40,-40.0
270,1,trade,BUY_PRODUCT,WHEAT,40,-40.0
270,1,trade,BUY_SEED,STRAWBERRY,100,-100.0
271,1,trade,BUY_SEED,STRAWBERRY,100,-100.0
271,1,trade,BUY_SEED,STRAWBERRY,100,-100.0
272,0,trade,BUY_PRODUCT,WHEAT,40,-40.0
272,1,trade,BUY_PRODUCT,WHEAT,40,-40.0
272,0,trade,BUY_PRODUCT,WHEAT,40,-40.0
272,1,trade,BUY_PRODUCT,WHEAT,40,-40.0
272,0,trade,BUY_PRODUCT,WHEAT,40,-40.0
272,1,trade,BUY_PRODUCT,WHEAT,40,-40.0
272,0,trade,BUY_PRODUCT,WHEAT,40,-40.0
272,0,trade,BUY_PRODUCT,WHEAT,40,-40.0
272,0,trade,BUY_PRODUCT,WHEAT,40,-40.0
272,0,trade,BUY_PRODUCT,WHEAT,40,-40.0
272,0,trade,BUY_PRODUCT,WHEAT,40,-40.0
272,0,trade,BUY_PRODUCT,WHEAT,40,-40.0
272,0,trade,BUY_PRODUCT,WHEAT,40,-40.0
272,0,trade,BUY_PRODUCT,WHEAT,40,-40.0
272,0,trade,BUY_PRODUCT,WHEAT,40,-40.0
272,0,trade,BUY_PRODUCT,WHEAT,40,-40.0
272,0,trade,BUY_PRODUCT,WHEAT,40,-40.0
272,0,trade,BUY_PRODUCT,WHEAT,40,-40.0
272,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
272,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
272,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
272,1,trade,BUY_SEED,STRAWBERRY,100,-100.0
273,0,trade,SELL,WHEAT,41,41.0
273,1,trade,BUY_SEED,STRAWBERRY,100,-100.0
273,0,trade,SELL,WHEAT,41,41.0
273,0,trade,SELL,WHEAT,41,41.0
273,0,trade,SELL,WHEAT,41,41.0
273,0,trade,SELL,WHEAT,41,41.0
273,0,trade,SELL,WHEAT,41,41.0
274,0,trade,SELL,WHEAT,40,40.0
274,1,trade,BUY_PRODUCT,WHEAT,41,-41.0
274,0,trade,SELL,WHEAT,40,40.0
274,1,trade,BUY_PRODUCT,WHEAT,41,-41.0
274,0,trade,SELL,WHEAT,40,40.0
274,1,trade,BUY_PRODUCT,WHEAT,41,-41.0
274,0,trade,SELL,WHEAT,40,40.0
274,1,trade,BUY_SEED,STRAWBERRY,100,-100.0
274,1,trade,BUY_SEED,WHEAT,10,-10.0
276,0,trade,SELL,WHEAT,40,40.0
276,1,trade,BUY_PRODUCT,WHEAT,40,-40.0
276,0,trade,SELL,WHEAT,40,40.0
276,1,trade,BUY_PRODUCT,WHEAT,40,-40.0
276,0,trade,SELL,WHEAT,40,40.0
276,1,trade,BUY_PRODUCT,WHEAT,40,-40.0
276,1,trade,BUY_SEED,WHEAT,10,-10.0
276,1,trade,BUY_SEED,WHEAT,10,-10.0
277,0,trade,SELL,WHEAT,41,41.0
277,1,trade,SELL,MILK,211,0.0
277,0,trade,SELL,WHEAT,41,41.0
277,0,trade,SELL,CARROT,39,39.0
277,1,trade,BUY_SEED,WHEAT,10,-10.0
277,1,trade,BUY_SEED,WHEAT,10,-10.0
278,0,trade,SELL,WHEAT,40,40.0
278,1,trade,BUY_PRODUCT,WHEAT,41,-41.0
278,1,trade,BUY_PRODUCT,WHEAT,41,-41.0
278,1,trade,BUY_PRODUCT,WHEAT,41,-41.0
278,0,trade,BUY_SEED,WHEAT,10,-10.0
279,1,trade,BUY_SEED,STRAWBERRY,100,-100.0
279,1,trade,BUY_SEED,WHEAT,10,-10.0
280,1,trade,BUY_SEED,WHEAT,10,-10.0
280,1,trade,BUY_SEED,WHEAT,10,-10.0
281,0,trade,SELL,CARROT,39,39.0
281,0,trade,BUY_SEED,WHEAT,10,-10.0
281,0,trade,BUY_SEED,CARROT,20,-20.0
282,1,trade,BUY_SEED,WHEAT,10,-10.0
283,1,trade,BUY_SEED,WHEAT,10,-10.0
284,1,trade,SELL,WHEAT,41,41.0
284,1,trade,SELL,WHEAT,41,41.0
284,1,trade,SELL,WHEAT,41,41.0
284,1,trade,SELL,WHEAT,41,41.0
284,1,trade,SELL,WHEAT,41,41.0
284,1,trade,SELL,WHEAT,40,40.0
284,1,trade,SELL,WHEAT,40,40.0
284,1,trade,SELL,WHEAT,40,40.0
284,1,trade,SELL,WHEAT,40,40.0
285,0,trade,SELL,MILK,214,214.0
285,1,trade,SELL,MILK,214,0.0
285,0,trade,SELL,MILK,214,214.0
285,0,trade,SELL,MILK,213,213.0
285,0,trade,SELL,MILK,212,212.0
285,0,trade,SELL,MILK,211,211.0
285,0,trade,SELL,MILK,211,211.0
285,0,trade,SELL,CARROT,39,39.0
285,1,trade,BUY_SEED,WHEAT,10,-10.0
287,0,trade,SELL,FERTILIZER,75,75.0
287,0,trade,SELL,FERTILIZER,75,75.0
287,0,trade,SELL,FERTILIZER,75,75.0
287,0,trade,SELL,WHEAT,40,40.0
287,0,trade,SELL,WHEAT,40,40.0
287,0,trade,SELL,WHEAT,40,40.0
287,0,trade,SELL,WHEAT,40,40.0
287,0,trade,SELL,WHEAT,40,40.0
287,0,trade,SELL,WHEAT,40,40.0
287,0,trade,SELL,WHEAT,40,40.0
287,0,trade,SELL,WHEAT,40,40.0
287,0,trade,SELL,WHEAT,40,40.0
288,0,hire,,,,-1.0
288,1,hire,,,,-1.0
288,0,hire,,,,-1.0
288,1,hire,,,,-1.0
288,0,hire,,,,-2.0
288,1,hire,,,,-2.0
288,0,hire,,,,-3.0
288,1,hire,,,,-3.0
288,0,hire,,,,-5.0
288,1,hire,,,,-5.0
288,0,hire,,,,-8.0
288,1,hire,,,,-8.0
288,0,hire,,,,-13.0
288,1,hire,,,,-13.0
288,0,hire,,,,-21.0
288,1,hire,,,,-21.0
288,0,hire,,,,-34.0
288,1,hire,,,,-34.0
288,0,hire,,,,-55.0
289,0,trade,SELL,FERTILIZER,75,75.0
289,1,trade,SELL,FERTILIZER,75,75.0
289,1,trade,SELL,FERTILIZER,74,74.0
289,1,trade,SELL,FERTILIZER,74,74.0
289,1,trade,SELL,FERTILIZER,74,74.0
289,1,trade,SELL,FERTILIZER,74,74.0
289,1,trade,SELL,FERTILIZER,74,74.0
289,1,trade,SELL,FERTILIZER,73,73.0
289,1,trade,SELL,FERTILIZER,73,73.0
289,1,trade,SELL,FERTILIZER,73,73.0
289,1,trade,SELL,FERTILIZER,73,73.0
289,1,trade,SELL,FERTILIZER,73,73.0
289,1,trade,SELL,FERTILIZER,72,72.0
289,1,trade,SELL,FERTILIZER,72,72.0
289,1,trade,SELL,FERTILIZER,72,72.0
289,0,hire,,,,-89.0
289,0,hire,,,,-144.0
289,0,trade,BUY_ANIMAL,COW,400,-400.0
289,0,trade,BUY_SEED,STRAWBERRY,100,-100.0
289,0,trade,SELL,CARROT,39,39.0
289,0,trade,SELL,CARROT,39,39.0
290,0,trade,SELL,FERTILIZER,72,72.0
290,0,trade,SELL,FERTILIZER,72,72.0
290,0,trade,SELL,FERTILIZER,71,71.0
290,0,trade,SELL,FERTILIZER,71,71.0
291,0,trade,BUY_SEED,WHEAT,10,-10.0
292,0,trade,BUY_PRODUCT,WHEAT,40,-40.0
292,0,trade,BUY_PRODUCT,WHEAT,40,-40.0
292,0,trade,BUY_PRODUCT,WHEAT,40,-40.0
292,0,trade,BUY_PRODUCT,WHEAT,40,-40.0
292,0,trade,BUY_PRODUCT,WHEAT,40,-40.0
293,0,trade,SELL,WHEAT,41,41.0
293,1,trade,SELL,WOOL,158,158.0
293,0,trade,SELL,WHEAT,41,41.0
293,1,trade,SELL,WOOL,154,154.0
293,0,trade,SELL,WHEAT,41,41.0
293,1,trade,SELL,WOOL,151,151.0
293,0,trade,SELL,WHEAT,41,41.0
293,1,trade,SELL,WOOL,148,148.0
293,1,trade,SELL,WOOL,144,144.0
293,1,trade,SELL,WOOL,141,141.0
293,1,trade,SELL,WOOL,137,137.0
293,1,trade,SELL,WOOL,133,133.0
293,0,trade,SELL,CARROT,39,39.0
293,0,trade,BUY_SEED,WHEAT,10,-10.0
294,0,trade,BUY_SEED,WHEAT,10,-10.0
294,0,trade,BUY_SEED,WHEAT,10,-10.0
295,0,trade,BUY_SEED,WHEAT,10,-10.0
296,0,trade,BUY_SEED,WHEAT,10,-10.0
297,0,trade,SELL,MILK,217,217.0
297,1,trade,BUY_SEED,WHEAT,10,-10.0
297,0,trade,SELL,MILK,216,216.0
297,1,trade,BUY_SEED,WHEAT,10,-10.0
297,0,trade,SELL,MILK,216,216.0
297,1,trade,BUY_SEED,WHEAT,10,-10.0
297,0,trade,SELL,MILK,215,215.0
297,0,trade,SELL,MILK,214,214.0
297,0,trade,SELL,MILK,214,214.0
297,0,trade,SELL,WHEAT,41,41.0
297,0,trade,SELL,WHEAT,41,41.0
298,0,trade,SELL,FERTILIZER,71,71.0
299,1,trade,SELL,FERTILIZER,71,71.0
299,1,trade,SELL,FERTILIZER,71,0.0
299,1,trade,BUY_SEED,WHEAT,10,-10.0
300,1,trade,BUY_SEED,WHEAT,10,-10.0
303,1,trade,BUY_SEED,WHEAT,10,-10.0
304,0,trade,BUY_SEED,WHEAT,10,-10.0
304,1,trade,BUY_SEED,WHEAT,10,-10.0
305,1,trade,BUY_SEED,WHEAT,10,-10.0
308,0,trade,SELL,WHEAT,41,41.0
308,1,trade,SELL,WHEAT,41,41.0
308,0,trade,SELL,WHEAT,41,41.0
308,1,trade,SELL,WHEAT,41,41.0
308,0,trade,SELL,WHEAT,41,41.0
308,1,trade,SELL,WHEAT,41,41.0
308,0,trade,SELL,WHEAT,41,41.0
308,1,trade,SELL,WHEAT,41,41.0
308,1,trade,SELL,WHEAT,41,41.0
308,1,trade,SELL,WHEAT,41,41.0
308,1,trade,SELL,WHEAT,40,40.0
308,1,trade,SELL,WHEAT,40,40.0
308,1,trade,SELL,WHEAT,40,40.0
309,0,trade,SELL,STRAWBERRY,186,186.0
309,0,trade,SELL,STRAWBERRY,185,185.0
309,0,trade,SELL,STRAWBERRY,185,185.0
309,0,trade,SELL,STRAWBERRY,184,184.0
310,0,trade,SELL,WHEAT,41,41.0
310,0,trade,SELL,WHEAT,40,40.0
310,0,trade,SELL,FERTILIZER,71,71.0
310,0,trade,SELL,WOOL,129,129.0
310,0,trade,SELL,WOOL,125,125.0
310,0,trade,SELL,WOOL,121,121.0
310,0,trade,SELL,WOOL,116,116.0
310,0,trade,SELL,WOOL,112,112.0
310,0,trade,SELL,WOOL,107,107.0
312,0,trade,SELL,FERTILIZER,70,70.0
312,1,trade,SELL,FERTILIZER,70,70.0
312,0,trade,SELL,FERTILIZER,70,70.0
312,1,trade,SELL,FERTILIZER,70,70.0
312,0,trade,SELL,FERTILIZER,70,70.0
312,1,trade,SELL,FERTILIZER,70,70.0
312,0,trade,SELL,FERTILIZER,69,69.0
312,1,trade,SELL,FERTILIZER,69,69.0
312,0,trade,SELL,FERTILIZER,69,69.0
312,1,trade,SELL,FERTILIZER,69,69.0
312,0,trade,SELL,FERTILIZER,68,68.0
312,1,trade,SELL,FERTILIZER,68,68.0
312,0,trade,SELL,FERTILIZER,68,68.0
312,1,trade,SELL,FERTILIZER,68,68.0
312,0,trade,SELL,FERTILIZER,68,68.0
312,1,trade,SELL,FERTILIZER,68,68.0
312,0,trade,SELL,FERTILIZER,67,67.0
312,1,trade,SELL,FERTILIZER,67,67.0
312,0,trade,SELL,FERTILIZER,67,67.0
312,1,trade,SELL,FERTILIZER,67,67.0
312,0,trade,SELL,FERTILIZER,66,66.0
312,1,trade,SELL,FERTILIZER,66,66.0
312,0,trade,SELL,FERTILIZER,66,66.0
312,1,trade,SELL,FERTILIZER,66,66.0
312,0,trade,SELL,FERTILIZER,66,66.0
312,1,trade,SELL,FERTILIZER,66,66.0
312,0,trade,SELL,FERTILIZER,65,65.0
312,1,trade,SELL,FERTILIZER,65,65.0
312,1,trade,SELL,FERTILIZER,65,65.0
312,1,trade,SELL,FERTILIZER,65,65.0
312,1,trade,SELL,FERTILIZER,64,0.0
312,0,hire,,,,-1.0
312,1,hire,,,,-1.0
312,0,hire,,,,-1.0
312,1,hire,,,,-1.0
312,0,hire,,,,-2.0
312,1,hire,,,,-2.0
312,0,hire,,,,-3.0
312,1,hire,,,,-3.0
312,0,hire,,,,-5.0
312,1,hire,,,,-5.0
312,0,hire,,,,-8.0
312,1,hire,,,,-8.0
312,0,hire,,,,-13.0
312,1,hire,,,,-13.0
312,0,hire,,,,-21.0
312,1,hire,,,,-21.0
312,0,hire,,,,-34.0
313,1,hire,,,,-34.0
313,0,trade,SELL,WHEAT,41,41.0
313,0,trade,SELL,WHEAT,41,41.0
313,0,trade,SELL,WHEAT,41,41.0
313,0,trade,SELL,WHEAT,41,41.0
313,1,hire,,,,-55.0
313,0,trade,SELL,WOOL,107,107.0
313,0,trade,SELL,WOOL,102,102.0
313,0,trade,SELL,WOOL,98,98.0
313,0,trade,SELL,WOOL,93,93.0
313,0,trade,SELL,WOOL,88,88.0
313,0,trade,SELL,WOOL,82,82.0
313,0,trade,SELL,WOOL,77,77.0
313,0,trade,SELL,WOOL,72,72.0
313,0,hire,,,,-55.0
313,0,hire,,,,-89.0
313,0,hire,,,,-144.0
313,0,trade,BUY_ANIMAL,COW,400,-400.0
313,0,trade,BUY_SEED,STRAWBERRY,100,-100.0
319,1,trade,BUY_SEED,WHEAT,10,-10.0
320,1,trade,BUY_SEED,WHEAT,10,-10.0
321,1,trade,SELL,MILK,225,225.0
321,1,trade,SELL,MILK,224,224.0
321,1,trade,SELL,MILK,224,224.0
321,1,trade,SELL,MILK,223,223.0
321,1,trade,SELL,MILK,223,223.0
321,1,trade,SELL,MILK,222,222.0
322,0,trade,BUY_SEED,CARROT,20,-20.0
323,1,trade,SELL,MILK,221,221.0
323,1,trade,SELL,MILK,221,221.0
323,1,trade,SELL,MILK,220,220.0
323,1,trade,BUY_SEED,WHEAT,10,-10.0
324,1,trade,BUY_SEED,WHEAT,10,-10.0
325,1,trade,BUY_SEED,WHEAT,10,-10.0
328,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
328,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
328,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
328,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
328,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
328,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
328,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
328,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
328,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
328,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
328,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
328,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
328,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
328,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
328,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
328,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
328,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
328,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
328,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
329,0,trade,SELL,WHEAT,42,42.0
329,0,trade,SELL,WHEAT,42,42.0
329,0,trade,SELL,WHEAT,42,42.0
329,0,trade,SELL,WHEAT,41,41.0
329,0,trade,SELL,WHEAT,41,41.0
329,0,trade,SELL,WHEAT,41,41.0
329,0,trade,SELL,WHEAT,41,41.0
329,0,trade,SELL,WHEAT,41,41.0
330,1,trade,BUY_SEED,WHEAT,10,-10.0
332,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
332,1,trade,SELL,WHEAT,41,41.0
332,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
332,1,trade,SELL,WHEAT,41,41.0
332,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
332,1,trade,SELL,WHEAT,41,41.0
332,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
332,1,trade,SELL,WHEAT,41,41.0
332,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
332,1,trade,SELL,WHEAT,41,41.0
332,1,trade,SELL,WHEAT,41,41.0
332,1,trade,SELL,WHEAT,41,41.0
332,1,trade,SELL,WHEAT,41,41.0
332,1,trade,SELL,WHEAT,41,41.0
333,0,trade,SELL,MILK,225,225.0
333,1,trade,SELL,MILK,225,0.0
333,0,trade,SELL,MILK,224,224.0
333,0,trade,SELL,MILK,224,224.0
333,0,trade,SELL,WHEAT,41,41.0
333,0,trade,SELL,WHEAT,41,41.0
333,0,trade,SELL,WHEAT,41,41.0
333,0,trade,SELL,WHEAT,41,41.0
333,0,trade,SELL,WHEAT,41,41.0
336,0,hire,,,,-1.0
336,1,hire,,,,-1.0
336,0,hire,,,,-1.0
336,1,hire,,,,-1.0
336,0,hire,,,,-2.0
336,1,hire,,,,-2.0
336,0,hire,,,,-3.0
336,1,hire,,,,-3.0
336,0,hire,,,,-5.0
336,1,hire,,,,-5.0
336,0,hire,,,,-8.0
336,1,hire,,,,-8.0
336,0,hire,,,,-13.0
336,1,hire,,,,-13.0
336,0,hire,,,,-21.0
336,1,hire,,,,-21.0
336,0,hire,,,,-34.0
336,1,hire,,,,-34.0
336,0,hire,,,,-55.0
337,0,trade,SELL,FERTILIZER,64,0.0
337,1,trade,SELL,FERTILIZER,64,64.0
337,1,trade,SELL,FERTILIZER,64,64.0
337,1,trade,SELL,FERTILIZER,64,64.0
337,1,trade,SELL,FERTILIZER,64,64.0
337,1,trade,SELL,FERTILIZER,64,64.0
337,1,trade,SELL,FERTILIZER,63,63.0
337,1,trade,SELL,FERTILIZER,63,63.0
337,1,trade,SELL,FERTILIZER,63,63.0
337,1,trade,SELL,FERTILIZER,63,63.0
337,0,hire,,,,-89.0
337,1,trade,SELL,FERTILIZER,63,63.0
337,0,hire,,,,-144.0
337,1,hire,,,,-55.0
337,0,trade,SELL,CARROT,40,40.0
337,1,trade,BUY_PRODUCT,FERTILIZER,63,-63.0
337,1,trade,BUY_PRODUCT,FERTILIZER,63,-63.0
338,1,trade,SELL,MILK,226,226.0
338,1,trade,SELL,MILK,225,225.0
338,1,trade,SELL,MILK,224,224.0
338,1,trade,SELL,MILK,224,224.0
338,1,trade,SELL,MILK,223,223.0
338,1,trade,SELL,MILK,223,223.0
339,1,trade,SELL,MILK,222,222.0
339,1,trade,SELL,MILK,221,221.0
339,1,trade,SELL,MILK,221,221.0
340,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
340,1,trade,SELL,MILK,220,220.0
340,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
340,1,trade,SELL,MILK,220,220.0
340,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
340,1,trade,SELL,MILK,219,219.0
340,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
340,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
341,0,trade,SELL,WHEAT,42,42.0
341,0,trade,SELL,WHEAT,42,42.0
341,0,trade,SELL,WHEAT,42,42.0
341,0,trade,SELL,WHEAT,42,42.0
341,0,trade,SELL,CARROT,40,40.0
342,1,trade,SELL,WOOL,72,72.0
342,1,trade,SELL,WOOL,66,66.0
342,1,trade,SELL,WOOL,61,61.0
342,1,trade,SELL,WOOL,55,55.0
342,1,trade,SELL,WOOL,49,49.0
342,1,trade,SELL,WOOL,43,43.0
343,1,trade,SELL,WOOL,37,37.0
343,1,trade,SELL,WOOL,31,31.0
343,1,trade,SELL,WOOL,24,24.0
344,0,trade,BUY_SEED,WHEAT,10,-10.0
345,0,trade,SELL,WHEAT,42,42.0
345,1,trade,BUY_SEED,WHEAT,10,-10.0
345,0,trade,SELL,WHEAT,42,42.0
345,0,trade,SELL,WHEAT,42,42.0
345,0,trade,SELL,WHEAT,42,42.0
345,0,trade,SELL,CARROT,40,40.0
346,0,trade,BUY_SEED,WHEAT,10,-10.0
347,1,trade,BUY_SEED,WHEAT,10,-10.0
348,0,trade,BUY_SEED,WHEAT,10,-10.0
349,0,trade,SELL,MILK,224,224.0
349,0,trade,SELL,MILK,223,223.0
349,0,trade,SELL,MILK,223,223.0
349,0,trade,SELL,MILK,222,222.0
349,0,trade,SELL,MILK,221,221.0
349,0,trade,SELL,MILK,221,221.0
349,0,trade,SELL,MILK,220,220.0
349,0,trade,SELL,MILK,220,220.0
349,0,trade,SELL,MILK,219,219.0
349,0,trade,SELL,MILK,218,218.0
349,0,trade,SELL,MILK,218,218.0
349,0,trade,SELL,MILK,217,217.0
349,0,trade,SELL,MILK,216,216.0
349,0,trade,SELL,MILK,216,216.0
349,0,trade,SELL,MILK,215,215.0
349,0,trade,SELL,MILK,214,214.0
349,0,trade,SELL,MILK,214,214.0
349,0,trade,SELL,MILK,213,213.0
349,0,trade,SELL,WHEAT,42,42.0
349,0,trade,SELL,WHEAT,42,42.0
349,0,trade,SELL,WHEAT,42,42.0
349,0,trade,SELL,WHEAT,42,42.0
349,0,trade,SELL,WHEAT,41,41.0
349,0,trade,SELL,WHEAT,41,41.0
349,0,trade,SELL,WHEAT,41,41.0
349,0,trade,SELL,WHEAT,41,41.0
349,0,trade,SELL,WHEAT,41,41.0
349,0,trade,SELL,WHEAT,41,41.0
349,0,trade,SELL,WHEAT,41,41.0
349,0,trade,SELL,WHEAT,41,41.0
349,0,trade,SELL,WHEAT,41,41.0
349,0,trade,SELL,WHEAT,41,41.0
349,0,trade,SELL,WHEAT,41,41.0
349,0,trade,SELL,WHEAT,41,41.0
349,0,trade,BUY_SEED,WHEAT,10,-10.0
350,0,trade,SELL,FERTILIZER,63,63.0
350,1,trade,BUY_SEED,WHEAT,10,-10.0
350,0,trade,SELL,FERTILIZER,63,63.0
350,1,trade,BUY_SEED,WHEAT,10,-10.0
351,0,trade,BUY_SEED,WHEAT,10,-10.0
352,0,trade,BUY_SEED,WHEAT,10,-10.0
352,1,trade,BUY_SEED,WHEAT,10,-10.0
352,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
352,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
352,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
352,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
352,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
352,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
352,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
352,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
352,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
352,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
352,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
352,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
353,0,trade,SELL,WHEAT,42,42.0
353,0,trade,SELL,WHEAT,42,42.0
353,0,trade,SELL,WHEAT,42,42.0
353,0,trade,SELL,WHEAT,42,42.0
353,0,trade,SELL,WHEAT,41,41.0
353,0,trade,SELL,WHEAT,41,41.0
353,0,trade,SELL,WHEAT,41,41.0
353,0,trade,SELL,WHEAT,41,41.0
353,0,trade,SELL,WHEAT,41,41.0
353,0,trade,SELL,WHEAT,41,41.0
353,0,trade,SELL,WHEAT,41,41.0
353,0,trade,SELL,WHEAT,41,41.0
354,0,trade,BUY_SEED,WHEAT,10,-10.0
354,0,trade,BUY_SEED,CARROT,20,-20.0
355,1,trade,BUY_SEED,WHEAT,10,-10.0
355,1,trade,BUY_SEED,WHEAT,10,-10.0
356,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
356,1,trade,SELL,WHEAT,41,41.0
356,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
356,1,trade,SELL,WHEAT,41,41.0
356,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
356,1,trade,SELL,WHEAT,41,41.0
356,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
356,1,trade,SELL,WHEAT,41,41.0
356,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
356,1,trade,SELL,WHEAT,41,41.0
356,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
356,1,trade,SELL,WHEAT,41,41.0
356,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
356,1,trade,SELL,WHEAT,41,41.0
356,0,trade,BUY_PRODUCT,WHEAT,41,-41.0
356,1,trade,SELL,WHEAT,41,41.0
356,1,trade,SELL,WHEAT,41,41.0
357,0,trade,SELL,STRAWBERRY,197,197.0
357,0,trade,SELL,STRAWBERRY,196,196.0
357,0,trade,SELL,STRAWBERRY,196,196.0
357,0,trade,SELL,STRAWBERRY,195,195.0
357,0,trade,SELL,STRAWBERRY,195,195.0
357,0,trade,SELL,STRAWBERRY,194,194.0
357,0,trade,SELL,STRAWBERRY,194,194.0
357,0,trade,SELL,STRAWBERRY,193,193.0
357,0,trade,SELL,WHEAT,41,41.0
357,0,trade,SELL,WHEAT,41,41.0
357,0,trade,SELL,WHEAT,41,41.0
357,0,trade,SELL,WHEAT,41,41.0
